shipment_id,order_id,origin_lat,origin_lng,destination_lat,destination_lng,status,event_timestamp,estimated_delivery_date,actual_delivery_date,delay_hours,shipping_carrier,shipping_time_days,shipping_cost
SHP-ORD-SKU46-20251005-1afc95,ORD-SKU46-20251005-1afc95,13.10068277790045,80.27428688731466,13.13011165877159,80.25987706440525,delivered,2025-10-05,2025-10-08,2025-10-08,0.0,ShipRocket,2.0,5.19
SHP-ORD-SKU46-20251006-9e87b8,ORD-SKU46-20251006-9e87b8,13.091402744673315,80.26808101755341,13.16198736335635,80.30159856547517,delivered,2025-10-06,2025-10-09,2025-10-09,0.0,FedEx,2.0,3.32
SHP-ORD-SKU46-20251007-522dba,ORD-SKU46-20251007-522dba,13.088515625120667,80.27001812025676,13.088754953013426,80.27267449517899,delivered,2025-10-07,2025-10-10,2025-10-13,72.0,FedEx,2.0,5.4
SHP-ORD-SKU46-20251008-00655c,ORD-SKU46-20251008-00655c,13.106119187330254,80.27669550661678,13.203533562559995,80.29277614955873,delivered,2025-10-08,2025-10-12,2025-10-12,0.0,ShipRocket,3.0,4.8
SHP-ORD-SKU46-20251009-a31626,ORD-SKU46-20251009-a31626,13.084032470808502,80.26304551032192,12.967491310036236,80.23227478476848,delivered,2025-10-09,2025-10-12,2025-10-12,0.0,BlueDart,2.0,5.49
SHP-ORD-SKU46-20251010-cd553a,ORD-SKU46-20251010-cd553a,13.071800662961955,80.28343629721681,13.146123075754844,80.26649538996516,delivered,2025-10-10,2025-10-14,2025-10-14,0.0,ShipRocket,3.0,5.17
SHP-ORD-SKU46-20251011-7689b7,ORD-SKU46-20251011-7689b7,13.081059588894943,80.28270030949274,13.094840459717515,80.25302733036071,delivered,2025-10-11,2025-10-15,2025-10-15,0.0,BlueDart,3.0,4.84
SHP-ORD-SKU46-20251012-b5fdd7,ORD-SKU46-20251012-b5fdd7,13.114499600766512,80.25750623459078,13.165834964978067,80.3389571824081,delivered,2025-10-12,2025-10-14,2025-10-14,0.0,BlueDart,1.0,5.42
SHP-ORD-SKU46-20251013-2486e4,ORD-SKU46-20251013-2486e4,13.07763635540344,80.26283638823014,13.05275308181026,80.28516319113974,delivered,2025-10-13,2025-10-15,2025-10-18,72.0,ShipRocket,1.0,4.13
SHP-ORD-SKU46-20251014-017d6c,ORD-SKU46-20251014-017d6c,13.101493760239215,80.26304915662752,13.062397691384886,80.2631685796068,delivered,2025-10-14,2025-10-17,2025-10-17,0.0,ShipRocket,2.0,5.55
SHP-ORD-SKU46-20251015-8fa648,ORD-SKU46-20251015-8fa648,13.098439010548065,80.26932170232926,13.143007519779994,80.25033244889217,delivered,2025-10-15,2025-10-18,2025-10-18,0.0,ShipRocket,2.0,4.37
SHP-ORD-SKU46-20251016-8fb84d,ORD-SKU46-20251016-8fb84d,13.06897798390288,80.27032754617053,13.004316786877167,80.24664867880031,delivered,2025-10-16,2025-10-18,2025-10-18,0.0,BlueDart,1.0,4.6
SHP-ORD-SKU46-20251017-6fbe94,ORD-SKU46-20251017-6fbe94,13.08392276158729,80.26933761640653,13.138438639716684,80.30436578036367,delivered,2025-10-17,2025-10-19,2025-10-20,24.0,Delhivery,1.0,3.51
SHP-ORD-SKU46-20251018-f305cf,ORD-SKU46-20251018-f305cf,13.097976772087655,80.26255092486521,13.115487952879567,80.34780452656973,delivered,2025-10-18,2025-10-20,2025-10-20,0.0,ShipRocket,1.0,4.59
SHP-ORD-SKU46-20251019-3a05d1,ORD-SKU46-20251019-3a05d1,13.087411511749917,80.26953731999977,13.131699846104048,80.15074525950429,delivered,2025-10-19,2025-10-21,2025-10-21,0.0,Delhivery,1.0,3.9
SHP-ORD-SKU46-20251020-3d030b,ORD-SKU46-20251020-3d030b,13.088923597669307,80.2796977441222,13.052906550595344,80.26695177648133,delivered,2025-10-20,2025-10-25,2025-10-25,0.0,BlueDart,4.0,6.61
SHP-ORD-SKU46-20251021-e2a717,ORD-SKU46-20251021-e2a717,13.07355273560217,80.27410506692088,13.132798589864924,80.2663630751443,delivered,2025-10-21,2025-10-26,2025-10-26,0.0,BlueDart,4.0,4.64
SHP-ORD-SKU46-20251022-adcab3,ORD-SKU46-20251022-adcab3,13.103579287858755,80.27668563251756,13.11932446827789,80.21656347957949,delivered,2025-10-22,2025-10-26,2025-10-26,0.0,FedEx,3.0,3.59
SHP-ORD-SKU46-20251023-46e7a0,ORD-SKU46-20251023-46e7a0,13.086760665024098,80.25936511265361,13.092859477586495,80.21528190661192,delivered,2025-10-23,2025-10-28,2025-10-28,0.0,FedEx,4.0,5.56
SHP-ORD-SKU46-20251024-f8b87b,ORD-SKU46-20251024-f8b87b,13.091619908376655,80.27011730550777,13.063837076491945,80.31694391947853,delivered,2025-10-24,2025-10-31,2025-11-03,72.0,Delhivery,6.0,5.5
SHP-ORD-SKU46-20251025-3ac5b3,ORD-SKU46-20251025-3ac5b3,13.085177112739563,80.27201120091043,13.116295602606876,80.28097722247247,delivered,2025-10-25,2025-10-27,2025-10-29,48.0,BlueDart,1.0,3.81
SHP-ORD-SKU46-20251026-e882f6,ORD-SKU46-20251026-e882f6,13.08662265189202,80.28154962929958,13.069730708445666,80.27395386987305,delivered,2025-10-26,2025-10-29,2025-10-30,24.0,ShipRocket,2.0,4.56
SHP-ORD-SKU46-20251027-e8bf54,ORD-SKU46-20251027-e8bf54,13.083813537445492,80.29022552493858,12.987347006520766,80.29783776932041,delivered,2025-10-27,2025-11-04,2025-11-04,0.0,ShipRocket,7.0,7.2
SHP-ORD-SKU46-20251028-86c53a,ORD-SKU46-20251028-86c53a,13.09730789727752,80.26580083026369,13.096991165346465,80.24471003590764,delivered,2025-10-28,2025-11-01,2025-11-01,0.0,Delhivery,3.0,5.62
SHP-ORD-SKU46-20251029-9a3bd7,ORD-SKU46-20251029-9a3bd7,13.091720292100083,80.26872779537754,13.201167223436412,80.31622827268633,delivered,2025-10-29,2025-11-03,2025-11-03,0.0,FedEx,4.0,5.43
SHP-ORD-SKU46-20251030-0993a9,ORD-SKU46-20251030-0993a9,13.09004889125627,80.26898417198915,13.044469335212122,80.23850400482074,delivered,2025-10-30,2025-11-01,2025-11-01,0.0,Delhivery,1.0,4.9
SHP-ORD-SKU46-20251031-c95ecc,ORD-SKU46-20251031-c95ecc,13.078628764762142,80.26979044999807,13.046172484560469,80.28246655105997,delivered,2025-10-31,2025-11-03,2025-11-03,0.0,Delhivery,2.0,4.21
SHP-ORD-SKU46-20251101-274804,ORD-SKU46-20251101-274804,13.080402496148528,80.2744554637136,13.094737625297975,80.22356415677648,delivered,2025-11-01,2025-11-04,2025-11-04,0.0,FedEx,2.0,4.38
SHP-ORD-SKU46-20251102-c11168,ORD-SKU46-20251102-c11168,13.09399071658372,80.25359245563449,13.02105562523928,80.21215224868038,delivered,2025-11-02,2025-11-05,2025-11-05,0.0,ShipRocket,2.0,3.68
SHP-ORD-SKU46-20251103-080659,ORD-SKU46-20251103-080659,13.070453739921854,80.26818342246612,13.079848092220727,80.30979631294804,delivered,2025-11-03,2025-11-12,2025-11-12,0.0,ShipRocket,8.0,6.18
SHP-ORD-SKU46-20251104-dfe2d5,ORD-SKU46-20251104-dfe2d5,13.096117810408762,80.26955198886441,13.104757902171484,80.35209436573675,delivered,2025-11-04,2025-11-08,2025-11-08,0.0,BlueDart,3.0,5.72
SHP-ORD-SKU46-20251105-895d23,ORD-SKU46-20251105-895d23,13.065240444584898,80.27586143755491,13.050498270198862,80.31356166470408,delivered,2025-11-05,2025-11-07,2025-11-07,0.0,FedEx,1.0,3.16
SHP-ORD-SKU46-20251106-40eb13,ORD-SKU46-20251106-40eb13,13.082486611382262,80.27788338638541,13.04346916333272,80.22316279146877,delivered,2025-11-06,2025-11-14,2025-11-14,0.0,BlueDart,7.0,7.69
SHP-ORD-SKU46-20251107-8ff8af,ORD-SKU46-20251107-8ff8af,13.083866314189477,80.28286874589632,13.10802032007203,80.27780399687505,delivered,2025-11-07,2025-11-11,2025-11-11,0.0,Delhivery,3.0,5.32
SHP-ORD-SKU46-20251108-7c0a66,ORD-SKU46-20251108-7c0a66,13.060085746768014,80.27097944349327,12.993762725724528,80.18636577235233,delivered,2025-11-08,2025-11-10,2025-11-10,0.0,ShipRocket,1.0,4.37
SHP-ORD-SKU46-20251109-388c3b,ORD-SKU46-20251109-388c3b,13.083039230265287,80.28248508432843,13.06514549969049,80.2159680820755,delivered,2025-11-09,2025-11-12,2025-11-12,0.0,Delhivery,2.0,3.25
SHP-ORD-SKU46-20251110-2e6d78,ORD-SKU46-20251110-2e6d78,13.067596314029126,80.26931826677607,13.060983957508563,80.26349131202458,delivered,2025-11-10,2025-11-12,2025-11-12,0.0,Delhivery,1.0,4.19
SHP-ORD-SKU46-20251111-7424f5,ORD-SKU46-20251111-7424f5,13.072152909048668,80.27305643279085,13.039066942627612,80.29625029144368,in_transit,2025-11-11,2025-11-18,2025-11-18,0.0,ShipRocket,6.0,5.56
SHP-ORD-SKU46-20251112-850991,ORD-SKU46-20251112-850991,13.081690888094828,80.29290841200421,13.029501354624385,80.20082113644781,delivered,2025-11-12,2025-11-14,2025-11-14,0.0,ShipRocket,1.0,3.5
SHP-ORD-SKU46-20251113-d5bead,ORD-SKU46-20251113-d5bead,13.0849465322375,80.25807862281053,13.070323153564171,80.35623474789837,in_transit,2025-11-13,2025-11-22,2025-11-22,0.0,FedEx,8.0,8.43
SHP-ORD-SKU46-20251114-5ec79f,ORD-SKU46-20251114-5ec79f,13.094193468994886,80.26333666761555,13.067154224989464,80.14954047260206,in_transit,2025-11-14,2025-11-21,2025-11-21,0.0,ShipRocket,6.0,6.41
SHP-ORD-SKU46-20251115-25716b,ORD-SKU46-20251115-25716b,13.086512605238765,80.27841181466064,13.093944707277686,80.22441869938248,in_transit,2025-11-15,2025-11-17,2025-11-17,0.0,BlueDart,1.0,5.43
SHP-ORD-SKU47-20250520-3e14e1,ORD-SKU47-20250520-3e14e1,28.699033386433943,77.09478049284279,28.69505021650569,77.09617741848925,delivered,2025-05-20,2025-05-23,2025-05-23,0.0,Delhivery,2.0,3.13
SHP-ORD-SKU47-20250605-225116,ORD-SKU47-20250605-225116,28.70064403959928,77.0970413307378,28.70056464080065,77.13402064833842,delivered,2025-06-05,2025-06-07,2025-06-07,0.0,Delhivery,1.0,4.22
SHP-ORD-SKU47-20250606-3886fb,ORD-SKU47-20250606-3886fb,28.69048431513568,77.10647214921943,28.58582793808796,77.06163849670048,delivered,2025-06-06,2025-06-15,2025-06-15,0.0,FedEx,8.0,7.44
SHP-ORD-SKU47-20250607-e08e15,ORD-SKU47-20250607-e08e15,28.709662085541908,77.11235558355358,28.72197386542834,77.05281955138602,delivered,2025-06-07,2025-06-11,2025-06-11,0.0,Delhivery,3.0,5.22
SHP-ORD-SKU47-20250608-24df3f,ORD-SKU47-20250608-24df3f,28.685783805751147,77.08720155889459,28.65250761296194,77.07426282406466,delivered,2025-06-08,2025-06-13,2025-06-13,0.0,BlueDart,4.0,6.99
SHP-ORD-SKU47-20250609-f6ec18,ORD-SKU47-20250609-f6ec18,28.701988379174377,77.09528117126081,28.80968163741233,77.09319580401427,delivered,2025-06-09,2025-06-14,2025-06-14,0.0,FedEx,4.0,5.69
SHP-ORD-SKU47-20250610-9fe759,ORD-SKU47-20250610-9fe759,28.708051691537296,77.08011544194567,28.837231368541744,77.03787946474272,delivered,2025-06-10,2025-06-14,2025-06-14,0.0,ShipRocket,3.0,4.55
SHP-ORD-SKU47-20250611-158c43,ORD-SKU47-20250611-158c43,28.704479344926007,77.11865830340471,28.784491157288464,77.10246956912707,delivered,2025-06-11,2025-06-13,2025-06-13,0.0,ShipRocket,1.0,4.16
SHP-ORD-SKU47-20250612-b0160b,ORD-SKU47-20250612-b0160b,28.693467086218583,77.11265354165175,28.695754474478477,77.14519253597906,delivered,2025-06-12,2025-06-19,2025-06-19,0.0,ShipRocket,6.0,7.89
SHP-ORD-SKU47-20250613-73ab2c,ORD-SKU47-20250613-73ab2c,28.6952355706921,77.0946501238573,28.739588322071967,77.09609771298848,delivered,2025-06-13,2025-06-15,2025-06-15,0.0,Delhivery,1.0,4.66
SHP-ORD-SKU47-20250614-954a0c,ORD-SKU47-20250614-954a0c,28.695150287662237,77.10073182975724,28.771936196964496,77.08899205335914,delivered,2025-06-14,2025-06-16,2025-06-16,0.0,Delhivery,1.0,4.33
SHP-ORD-SKU47-20250615-b97e06,ORD-SKU47-20250615-b97e06,28.701674983222095,77.09064951795243,28.62018224448137,76.9828121502068,delivered,2025-06-15,2025-06-20,2025-06-21,24.0,BlueDart,4.0,4.52
SHP-ORD-SKU47-20250616-837001,ORD-SKU47-20250616-837001,28.69456659985436,77.09173479639637,28.715580526844,77.12336514341337,delivered,2025-06-16,2025-06-20,2025-06-20,0.0,ShipRocket,3.0,4.49
SHP-ORD-SKU47-20250617-b5e18d,ORD-SKU47-20250617-b5e18d,28.72134868795312,77.12434682134946,28.70144994948052,77.18686770256578,delivered,2025-06-17,2025-06-22,2025-06-22,0.0,BlueDart,4.0,5.2
SHP-ORD-SKU47-20250618-be0459,ORD-SKU47-20250618-be0459,28.70206118654825,77.11083787234789,28.6929167523934,77.13028419032533,delivered,2025-06-18,2025-06-20,2025-06-20,0.0,ShipRocket,1.0,5.47
SHP-ORD-SKU47-20250619-9ea548,ORD-SKU47-20250619-9ea548,28.700702423954795,77.11078829766902,28.71859111373139,77.06551002854538,delivered,2025-06-19,2025-06-21,2025-06-21,0.0,FedEx,1.0,4.65
SHP-ORD-SKU47-20250620-f83439,ORD-SKU47-20250620-f83439,28.708126500651705,77.10891804047014,28.673251110771886,77.03011723670899,delivered,2025-06-20,2025-06-23,2025-06-23,0.0,BlueDart,2.0,5.79
SHP-ORD-SKU47-20250621-f5f7ac,ORD-SKU47-20250621-f5f7ac,28.71768998278448,77.09447761417766,28.710917603511643,77.05012317621964,delivered,2025-06-21,2025-06-27,2025-06-27,0.0,BlueDart,5.0,7.15
SHP-ORD-SKU47-20250622-063a67,ORD-SKU47-20250622-063a67,28.696491390022416,77.09771803668025,28.675401660852337,77.06855207957794,delivered,2025-06-22,2025-06-28,2025-06-28,0.0,Delhivery,5.0,6.56
SHP-ORD-SKU47-20250623-d6de85,ORD-SKU47-20250623-d6de85,28.69159690027775,77.10642601172562,28.67186610076089,77.10135983615217,delivered,2025-06-23,2025-06-28,2025-06-28,0.0,Delhivery,4.0,5.08
SHP-ORD-SKU47-20250624-568eff,ORD-SKU47-20250624-568eff,28.70039895328508,77.0909009402794,28.70850205052023,77.07231463402974,delivered,2025-06-24,2025-07-01,2025-07-01,0.0,BlueDart,6.0,7.35
SHP-ORD-SKU47-20250625-58e8a1,ORD-SKU47-20250625-58e8a1,28.703463431880053,77.09264957231075,28.68981699911255,77.12441988423672,delivered,2025-06-25,2025-06-27,2025-06-27,0.0,FedEx,1.0,5.17
SHP-ORD-SKU47-20250626-876775,ORD-SKU47-20250626-876775,28.70685590216042,77.1120806553711,28.72916620111877,77.17292534045582,delivered,2025-06-26,2025-06-29,2025-06-29,0.0,Delhivery,2.0,3.38
SHP-ORD-SKU47-20250627-f0f6bd,ORD-SKU47-20250627-f0f6bd,28.699878733860903,77.09459088937469,28.684634662466827,77.02589407601594,delivered,2025-06-27,2025-06-29,2025-06-29,0.0,ShipRocket,1.0,2.68
SHP-ORD-SKU47-20250628-5e7b91,ORD-SKU47-20250628-5e7b91,28.70596464683712,77.08842769364519,28.746724742758943,77.04927580131066,delivered,2025-06-28,2025-07-01,2025-07-01,0.0,BlueDart,2.0,5.08
SHP-ORD-SKU47-20250629-d26090,ORD-SKU47-20250629-d26090,28.70769496782474,77.09434405761743,28.71028160496247,77.0932072247699,delivered,2025-06-29,2025-07-05,2025-07-05,0.0,Delhivery,5.0,5.14
SHP-ORD-SKU47-20250630-5f27c4,ORD-SKU47-20250630-5f27c4,28.691648277961804,77.10553663229524,28.769666948009966,77.16339395871404,delivered,2025-06-30,2025-07-11,2025-07-11,0.0,Delhivery,10.0,7.13
SHP-ORD-SKU47-20250701-ce6f1e,ORD-SKU47-20250701-ce6f1e,28.702116586524028,77.09976149267288,28.701048918066427,77.0903683148712,delivered,2025-07-01,2025-07-05,2025-07-06,24.0,FedEx,3.0,6.49
SHP-ORD-SKU47-20250702-0017e3,ORD-SKU47-20250702-0017e3,28.709127357234618,77.09852195081478,28.753964962331075,77.05780447125329,delivered,2025-07-02,2025-07-04,2025-07-04,0.0,BlueDart,1.0,3.01
SHP-ORD-SKU47-20250703-066e51,ORD-SKU47-20250703-066e51,28.6854643043158,77.11021139851005,28.72536944171378,77.12103082191936,delivered,2025-07-03,2025-07-09,2025-07-09,0.0,ShipRocket,5.0,6.43
SHP-ORD-SKU47-20250704-8a309d,ORD-SKU47-20250704-8a309d,28.705338588040064,77.09129194995356,28.75811798448256,77.05561989625065,delivered,2025-07-04,2025-07-08,2025-07-09,24.0,FedEx,3.0,3.84
SHP-ORD-SKU47-20250705-83c05c,ORD-SKU47-20250705-83c05c,28.708586672907373,77.0858630156264,28.704332103976647,77.25942502525929,delivered,2025-07-05,2025-07-09,2025-07-09,0.0,BlueDart,3.0,3.95
SHP-ORD-SKU47-20250706-f18e31,ORD-SKU47-20250706-f18e31,28.705846277584858,77.10720903549682,28.719174258657755,77.19333697993916,delivered,2025-07-06,2025-07-09,2025-07-11,48.0,BlueDart,2.0,4.94
SHP-ORD-SKU47-20250707-d19e7f,ORD-SKU47-20250707-d19e7f,28.70635993252777,77.0945792316005,28.627666398761814,77.09971654888079,delivered,2025-07-07,2025-07-11,2025-07-12,24.0,Delhivery,3.0,4.21
SHP-ORD-SKU47-20250708-ff3b73,ORD-SKU47-20250708-ff3b73,28.70072436989024,77.08759759140472,28.602100330743443,77.05212114948363,delivered,2025-07-08,2025-07-17,2025-07-17,0.0,BlueDart,8.0,7.85
SHP-ORD-SKU47-20250709-814877,ORD-SKU47-20250709-814877,28.710317919478616,77.09958929430613,28.63304672644628,77.08850154779442,delivered,2025-07-09,2025-07-11,2025-07-11,0.0,ShipRocket,1.0,3.04
SHP-ORD-SKU47-20250710-e4192c,ORD-SKU47-20250710-e4192c,28.69693792163288,77.1132207343931,28.781328745575152,77.14157696437307,delivered,2025-07-10,2025-07-18,2025-07-18,0.0,Delhivery,7.0,6.4
SHP-ORD-SKU47-20250711-bdc4b7,ORD-SKU47-20250711-bdc4b7,28.702386405268868,77.11450555020244,28.75868410718208,77.13126424510519,delivered,2025-07-11,2025-07-18,2025-07-18,0.0,Delhivery,6.0,6.85
SHP-ORD-SKU47-20250712-207dc2,ORD-SKU47-20250712-207dc2,28.696335145735752,77.10138764789951,28.675457931059658,77.04043468682005,delivered,2025-07-12,2025-07-15,2025-07-15,0.0,ShipRocket,2.0,4.71
SHP-ORD-SKU47-20250713-569b3c,ORD-SKU47-20250713-569b3c,28.71279869919576,77.09352820997455,28.660162346117367,77.13051944651885,delivered,2025-07-13,2025-07-18,2025-07-18,0.0,FedEx,4.0,5.87
SHP-ORD-SKU47-20250714-b73d93,ORD-SKU47-20250714-b73d93,28.72490801059876,77.112284169871,28.74061652915085,77.17723978143569,delivered,2025-07-14,2025-07-17,2025-07-17,0.0,ShipRocket,2.0,4.06
SHP-ORD-SKU47-20250715-9fe5e9,ORD-SKU47-20250715-9fe5e9,28.690704353798207,77.0899623888368,28.774862436502143,77.06721557236135,delivered,2025-07-15,2025-07-20,2025-07-20,0.0,Delhivery,4.0,5.29
SHP-ORD-SKU47-20250716-a5ecdd,ORD-SKU47-20250716-a5ecdd,28.716738540238623,77.12190425910275,28.647484732562887,77.09916140245328,delivered,2025-07-16,2025-07-18,2025-07-18,0.0,Delhivery,1.0,4.15
SHP-ORD-SKU47-20250717-e478d1,ORD-SKU47-20250717-e478d1,28.69009931394388,77.10341339299997,28.79114796534577,76.99721384340762,delivered,2025-07-17,2025-07-23,2025-07-23,0.0,Delhivery,5.0,6.68
SHP-ORD-SKU47-20250718-076f29,ORD-SKU47-20250718-076f29,28.68586103151015,77.10381616227399,28.758331033676924,77.10595122950491,delivered,2025-07-18,2025-07-23,2025-07-23,0.0,ShipRocket,4.0,6.0
SHP-ORD-SKU47-20250719-bfbdad,ORD-SKU47-20250719-bfbdad,28.69447275968949,77.10484141691586,28.69610607379915,77.13204111024095,delivered,2025-07-19,2025-07-21,2025-07-22,24.0,BlueDart,1.0,3.85
SHP-ORD-SKU47-20250720-6b5410,ORD-SKU47-20250720-6b5410,28.692871432044587,77.11640472888158,28.705528156591903,77.13739205161056,delivered,2025-07-20,2025-07-22,2025-07-22,0.0,BlueDart,1.0,4.81
SHP-ORD-SKU47-20250721-d64b2c,ORD-SKU47-20250721-d64b2c,28.71858316166199,77.09391427114473,28.724653876155344,77.0417624652204,delivered,2025-07-21,2025-07-23,2025-07-23,0.0,FedEx,1.0,2.54
SHP-ORD-SKU47-20250722-a6aac1,ORD-SKU47-20250722-a6aac1,28.697832805007064,77.0954527534693,28.72024544413183,77.06273865209401,delivered,2025-07-22,2025-07-25,2025-07-25,0.0,BlueDart,2.0,4.06
SHP-ORD-SKU47-20250723-1908da,ORD-SKU47-20250723-1908da,28.696993521651944,77.09455085102009,28.70548596516423,77.04127654162335,delivered,2025-07-23,2025-07-25,2025-07-25,0.0,BlueDart,1.0,4.87
SHP-ORD-SKU47-20250724-1144c5,ORD-SKU47-20250724-1144c5,28.714241448595946,77.10530243195748,28.7403117448032,77.10184283887814,delivered,2025-07-24,2025-07-26,2025-07-26,0.0,Delhivery,1.0,3.28
SHP-ORD-SKU47-20250725-95310e,ORD-SKU47-20250725-95310e,28.695552397280792,77.09623905313667,28.639108625153614,77.13400317206238,delivered,2025-07-25,2025-07-27,2025-07-27,0.0,Delhivery,1.0,2.67
SHP-ORD-SKU47-20250726-3c26f7,ORD-SKU47-20250726-3c26f7,28.69346283877077,77.10617802702502,28.706895343732587,77.18257215619806,delivered,2025-07-26,2025-07-29,2025-07-29,0.0,ShipRocket,2.0,4.16
SHP-ORD-SKU47-20250727-f0435c,ORD-SKU47-20250727-f0435c,28.70608808361944,77.12140205963047,28.70629014060515,77.05940927302339,delivered,2025-07-27,2025-07-30,2025-07-30,0.0,Delhivery,2.0,4.28
SHP-ORD-SKU47-20250728-bb8791,ORD-SKU47-20250728-bb8791,28.710058203473917,77.10086654757045,28.654413307496743,77.13256728122919,delivered,2025-07-28,2025-07-30,2025-07-30,0.0,Delhivery,1.0,3.62
SHP-ORD-SKU47-20250729-656c10,ORD-SKU47-20250729-656c10,28.716048303890464,77.09186138363565,28.72648117658505,77.00042170232629,delivered,2025-07-29,2025-08-01,2025-08-01,0.0,FedEx,2.0,5.58
SHP-ORD-SKU47-20250730-3e87af,ORD-SKU47-20250730-3e87af,28.6843269678604,77.09762457745681,28.644276349893868,77.141383230644,delivered,2025-07-30,2025-08-07,2025-08-07,0.0,BlueDart,7.0,6.56
SHP-ORD-SKU47-20250731-262677,ORD-SKU47-20250731-262677,28.691412524586053,77.09418140218078,28.74447764670044,77.19375299285876,delivered,2025-07-31,2025-08-02,2025-08-02,0.0,Delhivery,1.0,2.74
SHP-ORD-SKU47-20250801-305265,ORD-SKU47-20250801-305265,28.709113755518896,77.12321180163329,28.66693749127598,77.05523414349959,delivered,2025-08-01,2025-08-06,2025-08-06,0.0,BlueDart,4.0,6.86
SHP-ORD-SKU47-20250802-17bf52,ORD-SKU47-20250802-17bf52,28.70752802991619,77.10416669837849,28.674274317941816,77.17721458099302,delivered,2025-08-02,2025-08-05,2025-08-05,0.0,Delhivery,2.0,3.26
SHP-ORD-SKU47-20250803-389c69,ORD-SKU47-20250803-389c69,28.708956412236333,77.10319174710978,28.65069263554455,77.10725489524899,delivered,2025-08-03,2025-08-07,2025-08-07,0.0,BlueDart,3.0,5.01
SHP-ORD-SKU47-20250804-932832,ORD-SKU47-20250804-932832,28.698282854028704,77.09358703781864,28.65908129390475,77.09633450687532,delivered,2025-08-04,2025-08-06,2025-08-06,0.0,BlueDart,1.0,4.68
SHP-ORD-SKU47-20250805-8c434a,ORD-SKU47-20250805-8c434a,28.720219260077045,77.12098566783399,28.74758612709085,77.10021572120377,delivered,2025-08-05,2025-08-11,2025-08-11,0.0,Delhivery,5.0,6.2
SHP-ORD-SKU47-20250806-741a0d,ORD-SKU47-20250806-741a0d,28.68828559672292,77.1022453463335,28.74132618243253,77.10770721174845,delivered,2025-08-06,2025-08-08,2025-08-08,0.0,ShipRocket,1.0,4.66
SHP-ORD-SKU47-20250807-c9bc97,ORD-SKU47-20250807-c9bc97,28.716718417639665,77.10139305112483,28.74635360582394,77.04533542177056,delivered,2025-08-07,2025-08-12,2025-08-12,0.0,Delhivery,4.0,4.44
SHP-ORD-SKU47-20250808-ae245a,ORD-SKU47-20250808-ae245a,28.70543284888309,77.11184985666208,28.744667584160336,77.13936633130781,delivered,2025-08-08,2025-08-12,2025-08-12,0.0,FedEx,3.0,3.61
SHP-ORD-SKU47-20250809-07da26,ORD-SKU47-20250809-07da26,28.71470023973401,77.10311532447987,28.72520059733125,77.09099986063521,delivered,2025-08-09,2025-08-11,2025-08-11,0.0,FedEx,1.0,4.03
SHP-ORD-SKU47-20250810-d6a2d5,ORD-SKU47-20250810-d6a2d5,28.709617958671327,77.11059546902437,28.63437558168665,77.08384510850325,delivered,2025-08-10,2025-08-19,2025-08-19,0.0,BlueDart,8.0,8.1
SHP-ORD-SKU47-20250811-8f22dd,ORD-SKU47-20250811-8f22dd,28.695650911894884,77.10054714656137,28.77333203298917,77.0389595254663,delivered,2025-08-11,2025-08-20,2025-08-20,0.0,BlueDart,8.0,8.59
SHP-ORD-SKU47-20250812-6cbcb0,ORD-SKU47-20250812-6cbcb0,28.699147894152883,77.11353099063024,28.68848590913239,77.1544728310503,delivered,2025-08-12,2025-08-16,2025-08-16,0.0,ShipRocket,3.0,5.65
SHP-ORD-SKU47-20250813-a4555e,ORD-SKU47-20250813-a4555e,28.702046254386897,77.09484821709567,28.68681294967149,77.02234268806174,delivered,2025-08-13,2025-08-18,2025-08-18,0.0,ShipRocket,4.0,5.1
SHP-ORD-SKU47-20250814-1c0567,ORD-SKU47-20250814-1c0567,28.711907420634198,77.12022611655554,28.73488614896348,77.13203153932346,delivered,2025-08-14,2025-08-22,2025-08-23,24.0,Delhivery,7.0,8.3
SHP-ORD-SKU47-20250815-ab13db,ORD-SKU47-20250815-ab13db,28.70254411615452,77.10526696926622,28.75791449956937,77.1588660314485,delivered,2025-08-15,2025-08-18,2025-08-18,0.0,BlueDart,2.0,4.46
SHP-ORD-SKU47-20250816-e9ccb9,ORD-SKU47-20250816-e9ccb9,28.670292665133022,77.1078149583044,28.652006086072376,77.1265095359677,delivered,2025-08-16,2025-08-21,2025-08-21,0.0,BlueDart,4.0,6.51
SHP-ORD-SKU47-20250817-43a153,ORD-SKU47-20250817-43a153,28.71824048585123,77.08771393273771,28.723633954227456,77.07551911428335,delivered,2025-08-17,2025-08-19,2025-08-19,0.0,Delhivery,1.0,4.61
SHP-ORD-SKU47-20250818-3854e9,ORD-SKU47-20250818-3854e9,28.718531279143072,77.10439696638542,28.749813003750884,77.1171356584074,delivered,2025-08-18,2025-08-21,2025-08-21,0.0,FedEx,2.0,3.37
SHP-ORD-SKU47-20250819-f55478,ORD-SKU47-20250819-f55478,28.699690642011195,77.08963636401423,28.743913564355825,77.04631282263108,delivered,2025-08-19,2025-08-24,2025-08-24,0.0,FedEx,4.0,4.89
SHP-ORD-SKU47-20250820-a680ef,ORD-SKU47-20250820-a680ef,28.713536489066968,77.11486900659943,28.78290105732332,77.13185903491242,delivered,2025-08-20,2025-08-24,2025-08-24,0.0,BlueDart,3.0,4.11
