date,sku_id,price,discount_percent,competitor_price,web_traffic,units_sold
2025-09-03,SKU48,76.21,0.0,77.17,9,1
2025-09-04,SKU48,74.53,0.0,74.54,14,1
2025-09-05,SKU48,75.47,0.0,72.43,16,1
2025-09-06,SKU48,56.44,24.69,69.16,16,0
2025-09-07,SKU48,75.16,0.0,81.96,8,0
2025-09-08,SKU48,79.44,0.0,77.02,8,2
2025-09-09,SKU48,74.88,0.0,66.63,6,1
2025-09-10,SKU48,59.93,23.02,73.14,19,3
2025-09-11,SKU48,78.14,0.0,73.67,14,1
2025-09-12,SKU48,75.46,0.0,74.39,13,1
2025-09-13,SKU48,73.62,0.0,78.32,13,2
2025-09-14,SKU48,76.89,0.0,78.46,7,0
2025-09-15,SKU48,80.09,0.0,79.07,11,1
2025-09-16,SKU48,76.87,0.0,79.78,10,2
2025-09-17,SKU48,75.63,0.0,76.46,11,0
2025-09-18,SKU48,76.09,0.0,78.14,11,0
2025-09-19,SKU48,75.66,0.0,74.48,7,1
2025-09-20,SKU48,77.22,0.0,76.59,17,4
2025-09-21,SKU48,77.7,0.0,76.66,3,0
2025-09-22,SKU48,76.61,0.0,69.08,4,1
2025-09-23,SKU48,77.91,0.0,78.16,8,3
2025-09-24,SKU48,77.19,0.0,70.64,9,0
2025-09-25,SKU48,76.07,0.0,74.75,11,0
2025-09-26,SKU48,74.92,0.0,79.84,6,2
2025-09-27,SKU48,77.0,0.0,76.12,9,1
2025-09-28,SKU48,74.91,0.0,79.34,12,2
2025-09-29,SKU48,77.61,0.0,80.18,5,0
2025-09-30,SKU48,75.08,0.0,79.35,14,1
2025-10-01,SKU48,75.95,0.0,71.61,5,1
2025-10-02,SKU48,75.08,0.0,82.57,9,0
2025-10-03,SKU48,76.11,0.0,79.22,16,1
2025-10-04,SKU48,79.37,0.0,76.28,7,1
2025-10-05,SKU48,77.22,0.0,75.03,17,2
2025-10-06,SKU48,79.0,0.0,71.75,12,1
2025-10-07,SKU48,76.53,0.0,74.47,10,1
2025-10-08,SKU48,76.21,0.0,79.14,11,2
2025-10-09,SKU48,74.24,0.0,80.18,8,1
2025-10-10,SKU48,77.4,0.0,81.62,16,3
2025-10-11,SKU48,73.47,0.0,75.29,8,2
2025-10-12,SKU48,76.95,0.0,70.58,9,1
2025-10-13,SKU48,77.26,0.0,72.87,6,0
2025-10-14,SKU48,76.06,0.0,84.11,11,1
2025-10-15,SKU48,76.74,0.0,69.18,9,0
2025-10-16,SKU48,75.08,0.0,74.8,7,2
2025-10-17,SKU48,74.8,0.0,70.41,13,1
2025-10-18,SKU48,76.48,0.0,80.08,11,2
2025-10-19,SKU48,76.93,0.0,74.84,12,1
2025-10-20,SKU48,75.91,0.0,79.65,6,2
2025-10-21,SKU48,67.87,9.24,75.44,13,0
2025-10-22,SKU48,74.35,0.0,73.12,10,1
2025-10-23,SKU48,74.63,0.0,81.44,6,1
2025-10-24,SKU48,74.9,0.0,74.76,13,1
2025-10-25,SKU48,75.19,0.0,65.56,16,0
2025-10-26,SKU48,76.01,0.0,79.8,14,1
2025-10-27,SKU48,76.09,0.0,71.73,7,1
2025-10-28,SKU48,78.79,0.0,72.9,6,1
2025-10-29,SKU48,77.02,0.0,78.28,12,0
2025-10-30,SKU48,75.61,0.0,71.46,10,0
2025-10-31,SKU48,74.19,0.0,78.41,7,3
2025-11-01,SKU48,77.67,0.0,74.8,10,0
2025-11-02,SKU48,73.14,0.0,80.77,7,3
2025-11-03,SKU48,76.47,0.0,72.94,13,2
2025-11-04,SKU48,73.32,0.0,69.51,10,1
2025-11-05,SKU48,76.65,0.0,71.86,15,1
2025-11-06,SKU48,75.85,0.0,77.28,9,3
2025-11-07,SKU48,77.79,0.0,82.44,9,1
2025-11-08,SKU48,77.45,0.0,82.22,13,2
2025-11-09,SKU48,75.98,0.0,73.87,11,1
2025-11-10,SKU48,78.33,0.0,69.33,6,1
2025-11-11,SKU48,54.99,26.96,72.72,19,2
2025-11-12,SKU48,77.45,0.0,79.3,7,1
2025-11-13,SKU48,76.71,0.0,78.24,10,0
2025-11-14,SKU48,78.57,0.0,75.94,8,2
2025-11-15,SKU48,74.08,0.0,79.04,7,1
2025-05-20,SKU49,76.93,0.0,82.85,35,4
2025-05-21,SKU49,80.82,0.0,78.82,24,3
2025-05-22,SKU49,80.17,0.0,84.67,28,5
2025-05-23,SKU49,78.45,0.0,76.39,25,1
2025-05-24,SKU49,82.22,0.0,76.48,36,7
2025-05-25,SKU49,79.37,0.0,82.09,33,6
2025-05-26,SKU49,80.57,0.0,77.5,36,8
2025-05-27,SKU49,79.28,0.0,78.06,28,8
2025-05-28,SKU49,78.9,0.0,73.72,34,4
2025-05-29,SKU49,82.38,0.0,78.94,24,4
2025-05-30,SKU49,79.21,0.0,78.39,32,6
2025-05-31,SKU49,79.21,0.0,72.43,37,3
2025-06-01,SKU49,79.01,0.0,74.4,38,6
2025-06-02,SKU49,75.44,0.0,82.44,27,2
2025-06-03,SKU49,79.94,0.0,80.43,33,6
2025-06-04,SKU49,76.84,0.0,79.58,25,5
2025-06-05,SKU49,79.01,0.0,74.69,36,0
2025-06-06,SKU49,62.26,20.81,80.88,52,5
2025-06-07,SKU49,77.79,0.0,75.72,23,2
2025-06-08,SKU49,79.86,0.0,80.27,39,0
2025-06-09,SKU49,79.31,0.0,74.98,22,3
2025-06-10,SKU49,76.72,0.0,82.36,31,0
2025-06-11,SKU49,75.79,0.0,79.51,32,3
2025-06-12,SKU49,77.23,0.0,74.82,21,4
2025-06-13,SKU49,81.74,0.0,80.11,33,2
2025-06-14,SKU49,79.0,0.0,77.7,31,1
2025-06-15,SKU49,80.96,0.0,80.35,43,6
2025-06-16,SKU49,80.18,0.0,81.49,31,7
2025-06-17,SKU49,76.53,0.0,82.28,36,4
2025-06-18,SKU49,82.06,0.0,78.75,25,2
2025-06-19,SKU49,77.84,0.0,79.68,35,4
2025-06-20,SKU49,80.75,0.0,79.96,29,2
2025-06-21,SKU49,78.91,0.0,74.14,27,6
2025-06-22,SKU49,78.81,0.0,72.88,47,3
2025-06-23,SKU49,78.53,0.0,72.56,35,5
2025-06-24,SKU49,79.31,0.0,80.21,43,2
2025-06-25,SKU49,80.84,0.0,77.92,20,0
2025-06-26,SKU49,78.12,0.0,69.96,28,4
2025-06-27,SKU49,79.52,0.0,85.35,32,4
2025-06-28,SKU49,77.08,0.0,75.54,25,4
2025-06-29,SKU49,80.92,0.0,73.81,35,6
2025-06-30,SKU49,77.63,0.0,78.55,28,3
2025-07-01,SKU49,80.44,0.0,77.13,34,5
2025-07-02,SKU49,71.05,11.83,79.19,42,11
2025-07-03,SKU49,81.0,0.0,75.47,25,8
2025-07-04,SKU49,78.82,0.0,79.4,38,2
2025-07-05,SKU49,79.69,0.0,77.49,31,4
2025-07-06,SKU49,79.92,0.0,73.37,41,4
2025-07-07,SKU49,79.02,0.0,85.36,43,0
2025-07-08,SKU49,63.84,16.27,78.86,57,10
2025-07-09,SKU49,81.7,0.0,82.32,40,5
2025-07-10,SKU49,76.65,0.0,88.06,28,2
2025-07-11,SKU49,79.33,0.0,79.43,37,6
2025-07-12,SKU49,77.25,0.0,79.19,32,9
2025-07-13,SKU49,76.39,0.0,71.35,32,3
2025-07-14,SKU49,79.85,0.0,85.75,42,3
2025-07-15,SKU49,77.64,0.0,78.48,40,3
2025-07-16,SKU49,78.79,0.0,77.49,35,2
2025-07-17,SKU49,77.15,0.0,78.7,35,2
2025-07-18,SKU49,81.2,0.0,85.07,28,8
2025-07-19,SKU49,79.2,0.0,76.9,26,3
2025-07-20,SKU49,79.66,0.0,78.65,33,4
2025-07-21,SKU49,78.23,0.0,75.23,26,1
2025-07-22,SKU49,77.89,0.0,85.27,33,5
2025-07-23,SKU49,78.64,0.0,73.95,40,1
2025-07-24,SKU49,79.85,0.0,77.88,37,2
2025-07-25,SKU49,78.67,0.0,80.66,41,1
2025-07-26,SKU49,77.12,0.0,81.07,29,8
2025-07-27,SKU49,79.53,0.0,83.2,27,4
2025-07-28,SKU49,79.56,0.0,80.05,25,2
2025-07-29,SKU49,62.48,19.04,74.28,37,14
2025-07-30,SKU49,79.07,0.0,78.02,23,1
2025-07-31,SKU49,78.5,0.0,79.94,25,4
2025-08-01,SKU49,75.78,0.0,82.61,30,7
2025-08-02,SKU49,62.84,21.88,80.03,45,4
2025-08-03,SKU49,78.22,0.0,81.8,32,2
2025-08-04,SKU49,77.43,0.0,75.34,32,5
2025-08-05,SKU49,77.32,0.0,86.09,31,4
2025-08-06,SKU49,79.23,0.0,78.4,28,2
2025-08-07,SKU49,76.95,0.0,71.88,41,6
2025-08-08,SKU49,75.47,0.0,83.37,32,3
2025-08-09,SKU49,80.11,0.0,72.61,41,1
2025-08-10,SKU49,77.85,0.0,79.72,39,2
2025-08-11,SKU49,78.12,0.0,77.13,32,3
2025-08-12,SKU49,80.48,0.0,82.53,30,5
2025-08-13,SKU49,79.93,0.0,69.0,36,3
2025-08-14,SKU49,78.66,0.0,80.77,44,5
2025-08-15,SKU49,79.63,0.0,82.56,28,9
2025-08-16,SKU49,76.62,0.0,82.08,25,4
2025-08-17,SKU49,77.28,0.0,76.01,35,5
2025-08-18,SKU49,79.07,0.0,78.19,38,3
2025-08-19,SKU49,78.11,0.0,84.3,43,5
2025-08-20,SKU49,76.23,0.0,86.03,38,2
2025-08-21,SKU49,77.1,0.0,73.74,32,1
2025-08-22,SKU49,79.09,0.0,85.86,33,4
2025-08-23,SKU49,75.55,0.0,70.11,28,2
2025-08-24,SKU49,78.42,0.0,75.95,29,1
2025-08-25,SKU49,81.35,0.0,74.97,32,2
2025-08-26,SKU49,82.26,0.0,83.27,27,5
2025-08-27,SKU49,76.38,0.0,82.96,35,4
2025-08-28,SKU49,78.19,0.0,77.82,25,8
2025-08-29,SKU49,78.22,0.0,75.89,35,6
2025-08-30,SKU49,77.66,0.0,81.64,23,6
2025-08-31,SKU49,77.12,0.0,74.96,29,5
2025-09-01,SKU49,78.9,0.0,79.71,30,2
2025-09-02,SKU49,80.45,0.0,79.93,24,2
2025-09-03,SKU49,78.97,0.0,76.48,27,4
2025-09-04,SKU49,76.64,0.0,79.56,30,3
2025-09-05,SKU49,78.89,0.0,82.03,34,6
2025-09-06,SKU49,80.65,0.0,76.7,34,4
2025-09-07,SKU49,79.03,0.0,78.72,31,4
2025-09-08,SKU49,78.21,0.0,74.35,40,6
2025-09-09,SKU49,74.57,5.44,81.88,49,13
2025-09-10,SKU49,77.31,0.0,75.47,38,4
2025-09-11,SKU49,77.83,0.0,81.54,44,1
2025-09-12,SKU49,77.64,0.0,72.43,27,3
2025-09-13,SKU49,79.83,0.0,81.06,36,7
2025-09-14,SKU49,81.07,0.0,84.51,29,5
2025-09-15,SKU49,79.76,0.0,73.57,38,7
2025-09-16,SKU49,76.62,0.0,80.2,40,1
2025-09-17,SKU49,77.45,0.0,80.83,20,6
2025-09-18,SKU49,81.8,0.0,76.09,29,2
2025-09-19,SKU49,77.02,0.0,85.88,32,2
2025-09-20,SKU49,63.62,19.28,82.26,42,6
2025-09-21,SKU49,79.74,0.0,80.13,35,3
2025-09-22,SKU49,79.4,0.0,75.82,37,6
2025-09-23,SKU49,76.07,0.0,75.68,28,4
2025-09-24,SKU49,82.35,0.0,77.89,34,5
2025-09-25,SKU49,79.28,0.0,78.88,37,3
2025-09-26,SKU49,79.33,0.0,77.46,34,4
2025-09-27,SKU49,76.12,0.0,76.87,40,4
2025-09-28,SKU49,69.77,11.99,82.16,48,7
2025-09-29,SKU49,79.4,0.0,81.77,22,3
2025-09-30,SKU49,64.35,20.37,71.1,55,5
2025-10-01,SKU49,80.03,0.0,74.83,31,2
2025-10-02,SKU49,79.91,0.0,83.6,27,4
2025-10-03,SKU49,77.23,0.0,75.46,39,4
2025-10-04,SKU49,78.23,0.0,79.65,31,2
2025-10-05,SKU49,79.17,0.0,71.69,25,8
2025-10-06,SKU49,78.25,0.0,82.84,32,6
2025-10-07,SKU49,81.58,0.0,78.11,32,5
2025-10-08,SKU49,80.09,0.0,72.88,27,1
2025-10-09,SKU49,75.02,0.0,76.99,32,2
2025-10-10,SKU49,75.9,0.0,75.99,29,6
2025-10-11,SKU49,80.07,0.0,71.77,24,3
2025-10-12,SKU49,80.27,0.0,79.25,39,8
2025-10-13,SKU49,80.69,0.0,81.36,30,3
2025-10-14,SKU49,77.99,0.0,81.6,31,5
2025-10-15,SKU49,77.3,0.0,82.27,37,1
2025-10-16,SKU49,78.42,0.0,73.91,31,5
2025-10-17,SKU49,78.66,0.0,78.31,32,1
2025-10-18,SKU49,81.11,0.0,77.74,20,3
2025-10-19,SKU49,77.7,0.0,79.87,30,9
2025-10-20,SKU49,76.43,0.0,77.83,29,2
2025-10-21,SKU49,77.53,0.0,80.34,38,1
2025-10-22,SKU49,79.2,0.0,81.47,33,2
2025-10-23,SKU49,77.31,0.0,84.84,25,3
2025-10-24,SKU49,78.0,0.0,79.64,29,5
2025-10-25,SKU49,68.28,13.25,81.22,49,14
2025-10-26,SKU49,69.3,9.42,72.53,43,10
2025-10-27,SKU49,79.22,0.0,81.58,35,4
2025-10-28,SKU49,76.69,0.0,83.15,36,2
2025-10-29,SKU49,76.91,0.0,81.36,32,3
2025-10-30,SKU49,79.84,0.0,78.62,36,0
2025-10-31,SKU49,79.81,0.0,78.37,32,2
2025-11-01,SKU49,65.01,19.47,77.92,58,9
2025-11-02,SKU49,78.22,0.0,81.91,31,4
2025-11-03,SKU49,77.87,0.0,73.27,37,3
2025-11-04,SKU49,78.95,0.0,81.51,28,5
2025-11-05,SKU49,77.42,0.0,76.66,28,0
2025-11-06,SKU49,77.46,0.0,76.33,40,3
2025-11-07,SKU49,79.44,0.0,76.01,33,4
2025-11-08,SKU49,78.64,0.0,74.92,27,7
2025-11-09,SKU49,74.79,0.0,77.99,28,4
2025-11-10,SKU49,77.31,0.0,86.47,28,3
2025-11-11,SKU49,78.38,0.0,71.58,19,2
2025-11-12,SKU49,77.6,0.0,83.25,32,3
2025-11-13,SKU49,75.53,0.0,84.71,40,3
2025-11-14,SKU49,81.64,0.0,76.43,34,1
2025-11-15,SKU49,80.76,0.0,78.19,36,4
2025-05-20,SKU50,14.22,0.0,15.34,239,29
2025-05-21,SKU50,13.78,0.0,13.68,206,2
2025-05-22,SKU50,13.95,0.0,13.92,192,0
2025-05-23,SKU50,14.25,0.0,14.76,212,0
2025-05-24,SKU50,14.15,0.0,14.73,212,0
2025-05-25,SKU50,14.02,0.0,14.59,217,0
2025-05-26,SKU50,14.38,0.0,15.15,225,0
2025-05-27,SKU50,13.98,0.0,13.98,227,0
2025-05-28,SKU50,13.98,0.0,13.54,197,0
2025-05-29,SKU50,13.87,0.0,14.6,217,0
2025-05-30,SKU50,11.81,15.36,14.21,303,0
2025-05-31,SKU50,14.16,0.0,13.99,214,0
2025-06-01,SKU50,13.87,0.0,15.86,226,0
2025-06-02,SKU50,14.25,0.0,13.56,206,0
2025-06-03,SKU50,14.4,0.0,13.52,205,0
2025-06-04,SKU50,12.18,14.06,14.37,294,0
2025-06-05,SKU50,14.26,0.0,14.41,222,0
2025-06-06,SKU50,14.32,0.0,14.18,212,0
2025-06-07,SKU50,14.57,0.0,13.99,196,0
2025-06-08,SKU50,14.43,0.0,13.76,214,0
2025-06-09,SKU50,14.37,0.0,15.28,209,0
2025-06-10,SKU50,12.94,8.12,13.95,309,0
2025-06-11,SKU50,14.3,0.0,15.48,209,0
2025-06-12,SKU50,14.53,0.0,13.81,213,0
2025-06-13,SKU50,14.06,0.0,13.22,178,24
2025-06-14,SKU50,13.99,0.0,12.85,213,22
2025-06-15,SKU50,14.56,0.0,14.1,215,27
2025-06-16,SKU50,14.33,0.0,13.27,197,26
2025-06-17,SKU50,13.96,0.0,15.29,209,25
2025-06-18,SKU50,13.98,0.0,14.93,181,29
2025-06-19,SKU50,14.67,0.0,15.28,240,18
2025-06-20,SKU50,13.9,0.0,14.35,232,26
2025-06-21,SKU50,13.9,0.0,13.71,243,32
2025-06-22,SKU50,14.14,0.0,14.95,220,22
2025-06-23,SKU50,14.52,0.0,15.93,222,22
2025-06-24,SKU50,14.09,0.0,14.33,193,23
2025-06-25,SKU50,14.34,0.0,14.71,230,22
2025-06-26,SKU50,14.08,0.0,14.26,213,21
2025-06-27,SKU50,14.26,0.0,15.6,210,23
2025-06-28,SKU50,14.22,0.0,13.54,221,26
2025-06-29,SKU50,14.32,0.0,13.17,209,26
2025-06-30,SKU50,14.44,0.0,14.1,221,11
2025-07-01,SKU50,14.55,0.0,14.76,214,24
2025-07-02,SKU50,14.04,0.0,14.28,228,18
2025-07-03,SKU50,14.31,0.0,14.17,220,23
2025-07-04,SKU50,14.04,0.0,14.81,234,25
2025-07-05,SKU50,14.42,0.0,14.53,221,29
2025-07-06,SKU50,14.1,0.0,15.61,203,25
2025-07-07,SKU50,14.39,0.0,15.17,194,19
2025-07-08,SKU50,13.22,6.79,14.59,313,62
2025-07-09,SKU50,12.21,13.21,14.2,336,55
2025-07-10,SKU50,14.04,0.0,15.2,199,19
2025-07-11,SKU50,13.93,0.0,13.78,195,32
2025-07-12,SKU50,13.72,0.0,14.06,215,33
2025-07-13,SKU50,14.13,0.0,14.33,236,19
2025-07-14,SKU50,14.14,0.0,14.19,204,30
2025-07-15,SKU50,14.51,0.0,14.41,219,24
2025-07-16,SKU50,12.78,8.71,15.11,322,56
2025-07-17,SKU50,14.03,0.0,13.47,178,17
2025-07-18,SKU50,14.47,0.0,14.81,215,22
2025-07-19,SKU50,14.07,0.0,13.14,206,18
2025-07-20,SKU50,14.73,0.0,14.35,193,30
2025-07-21,SKU50,14.72,0.0,13.85,190,29
2025-07-22,SKU50,14.63,0.0,14.08,186,23
2025-07-23,SKU50,13.98,0.0,14.17,213,25
2025-07-24,SKU50,14.4,0.0,14.88,215,29
2025-07-25,SKU50,14.09,0.0,13.71,201,23
2025-07-26,SKU50,14.01,0.0,13.63,208,25
2025-07-27,SKU50,14.12,0.0,13.43,219,31
2025-07-28,SKU50,13.77,0.0,13.7,199,13
2025-07-29,SKU50,14.42,0.0,13.75,221,15
2025-07-30,SKU50,14.22,0.0,14.65,218,21
2025-07-31,SKU50,14.42,0.0,14.85,223,28
2025-08-01,SKU50,14.3,0.0,14.07,221,22
2025-08-02,SKU50,14.05,0.0,14.36,191,24
2025-08-03,SKU50,14.07,0.0,15.62,185,15
2025-08-04,SKU50,14.27,0.0,14.15,225,17
2025-08-05,SKU50,14.41,0.0,13.66,208,24
2025-08-06,SKU50,13.53,0.0,13.57,194,20
2025-08-07,SKU50,14.02,0.0,14.04,225,26
2025-08-08,SKU50,14.0,0.0,14.21,194,27
2025-08-09,SKU50,14.47,0.0,13.83,234,22
2025-08-10,SKU50,14.37,0.0,14.21,202,25
2025-08-11,SKU50,13.97,0.0,13.97,196,24
2025-08-12,SKU50,14.7,0.0,13.32,224,16
2025-08-13,SKU50,14.68,0.0,14.21,229,23
2025-08-14,SKU50,14.35,0.0,14.32,227,20
2025-08-15,SKU50,14.49,0.0,15.2,209,31
2025-08-16,SKU50,14.06,0.0,14.48,213,24
2025-08-17,SKU50,14.14,0.0,14.93,188,28
2025-08-18,SKU50,14.24,0.0,14.19,202,18
2025-08-19,SKU50,14.62,0.0,13.85,219,10
2025-08-20,SKU50,14.78,0.0,13.88,221,29
2025-08-21,SKU50,11.09,22.02,13.62,316,39
2025-08-22,SKU50,14.17,0.0,13.54,208,17
2025-08-23,SKU50,13.79,0.0,13.73,218,27
2025-08-24,SKU50,14.5,0.0,14.11,221,29
2025-08-25,SKU50,14.1,0.0,14.04,206,28
2025-08-26,SKU50,14.46,0.0,14.61,221,27
2025-08-27,SKU50,14.59,0.0,15.22,203,15
2025-08-28,SKU50,14.5,0.0,14.1,203,24
2025-08-29,SKU50,13.91,0.0,12.91,188,17
2025-08-30,SKU50,14.19,0.0,13.68,222,26
2025-08-31,SKU50,14.75,0.0,13.68,205,25
2025-09-01,SKU50,14.73,0.0,13.95,215,21
2025-09-02,SKU50,13.84,0.0,14.02,212,16
2025-09-03,SKU50,14.36,0.0,13.69,219,17
2025-09-04,SKU50,14.31,0.0,15.08,210,17
2025-09-05,SKU50,13.51,0.0,13.83,192,26
2025-09-06,SKU50,13.99,0.0,14.04,229,32
2025-09-07,SKU50,13.91,0.0,14.44,205,26
2025-09-08,SKU50,14.17,0.0,14.44,198,18
2025-09-09,SKU50,14.06,0.0,14.79,214,17
2025-09-10,SKU50,14.5,0.0,13.17,228,24
2025-09-11,SKU50,14.4,0.0,13.81,197,14
2025-09-12,SKU50,13.21,5.79,14.37,331,44
2025-09-13,SKU50,13.72,0.0,14.71,202,24
2025-09-14,SKU50,14.55,0.0,14.34,204,27
2025-09-15,SKU50,13.77,0.0,13.12,208,18
2025-09-16,SKU50,14.41,0.0,14.42,233,17
2025-09-17,SKU50,14.1,0.0,15.56,228,28
2025-09-18,SKU50,13.85,0.0,14.37,253,18
2025-09-19,SKU50,11.79,16.86,15.31,264,43
2025-09-20,SKU50,14.29,0.0,15.78,230,17
2025-09-21,SKU50,14.36,0.0,15.05,192,21
2025-09-22,SKU50,14.42,0.0,14.87,214,28
2025-09-23,SKU50,14.47,0.0,13.77,236,26
2025-09-24,SKU50,14.73,0.0,13.94,226,27
2025-09-25,SKU50,13.8,0.0,14.55,212,13
2025-09-26,SKU50,14.48,0.0,15.24,189,20
2025-09-27,SKU50,13.75,0.0,14.23,189,21
2025-09-28,SKU50,13.81,0.0,14.09,205,20
2025-09-29,SKU50,10.47,28.83,14.21,355,45
2025-09-30,SKU50,13.88,0.0,13.89,182,12
2025-10-01,SKU50,14.04,0.0,12.95,200,17
2025-10-02,SKU50,14.42,0.0,15.68,198,24
2025-10-03,SKU50,13.85,0.0,13.63,211,24
2025-10-04,SKU50,14.23,0.0,14.34,225,18
2025-10-05,SKU50,13.68,0.0,14.47,219,24
2025-10-06,SKU50,15.05,0.0,14.17,203,16
2025-10-07,SKU50,14.41,0.0,14.24,234,29
2025-10-08,SKU50,14.42,0.0,13.75,194,15
2025-10-09,SKU50,14.38,0.0,14.31,225,21
2025-10-10,SKU50,14.05,0.0,14.17,213,26
2025-10-11,SKU50,12.0,14.7,14.23,301,49
2025-10-12,SKU50,13.93,0.0,13.81,200,31
2025-10-13,SKU50,14.23,0.0,14.09,211,24
2025-10-14,SKU50,14.34,0.0,12.62,201,11
2025-10-15,SKU50,14.31,0.0,14.46,227,28
2025-10-16,SKU50,14.27,0.0,15.62,216,20
2025-10-17,SKU50,13.99,0.0,15.91,217,24
2025-10-18,SKU50,13.91,0.0,13.32,193,27
2025-10-19,SKU50,14.14,0.0,13.86,201,29
2025-10-20,SKU50,14.35,0.0,14.59,203,25
2025-10-21,SKU50,14.76,0.0,12.86,222,13
2025-10-22,SKU50,14.0,0.0,14.86,224,11
2025-10-23,SKU50,14.23,0.0,14.36,231,19
2025-10-24,SKU50,14.06,0.0,14.02,209,22
2025-10-25,SKU50,13.83,0.0,13.55,205,25
2025-10-26,SKU50,14.12,0.0,13.13,227,26
2025-10-27,SKU50,13.81,0.0,14.47,223,22
2025-10-28,SKU50,13.9,0.0,14.44,226,20
2025-10-29,SKU50,12.34,13.07,12.48,348,55
2025-10-30,SKU50,14.35,0.0,15.34,222,28
2025-10-31,SKU50,14.15,0.0,14.84,237,19
2025-11-01,SKU50,14.61,0.0,14.23,197,25
2025-11-02,SKU50,14.72,0.0,14.25,188,28
2025-11-03,SKU50,13.83,0.0,12.41,213,21
2025-11-04,SKU50,13.65,0.0,13.16,210,13
2025-11-05,SKU50,14.2,0.0,14.32,212,26
2025-11-06,SKU50,14.37,0.0,13.57,200,14
2025-11-07,SKU50,14.28,0.0,15.23,223,14
2025-11-08,SKU50,14.24,0.0,14.95,244,24
2025-11-09,SKU50,14.24,0.0,13.31,228,36
2025-11-10,SKU50,14.06,0.0,15.08,230,13
2025-11-11,SKU50,14.14,0.0,15.1,191,32
2025-11-12,SKU50,14.29,0.0,13.71,221,31
2025-11-13,SKU50,14.21,0.0,14.38,210,18
2025-11-14,SKU50,14.49,0.0,14.61,208,16
2025-11-15,SKU50,14.11,0.0,13.68,190,23
2025-05-20,SKU51,26.38,0.0,27.08,55,6
2025-05-21,SKU51,26.63,0.0,26.17,45,6
2025-05-22,SKU51,25.13,0.0,27.33,55,5
2025-05-23,SKU51,25.77,0.0,27.34,50,6
2025-05-24,SKU51,26.09,0.0,25.38,61,7
2025-05-25,SKU51,26.07,0.0,27.71,66,6
2025-05-26,SKU51,26.74,0.0,29.03,47,6
2025-05-27,SKU51,26.96,0.0,26.8,68,8
2025-05-28,SKU51,26.28,0.0,26.65,50,6
2025-05-29,SKU51,18.95,28.35,27.8,94,11
2025-05-30,SKU51,27.0,0.0,27.12,51,6
2025-05-31,SKU51,25.78,0.0,26.59,48,4
2025-06-01,SKU51,26.54,0.0,26.77,69,10
2025-06-02,SKU51,25.98,0.0,27.65,56,8
2025-06-03,SKU51,26.48,0.0,27.97,51,3
2025-06-04,SKU51,25.56,0.0,28.08,63,6
2025-06-05,SKU51,24.46,8.52,26.58,78,17
2025-06-06,SKU51,27.2,0.0,27.03,51,5
2025-06-07,SKU51,27.14,0.0,26.27,51,4
2025-06-08,SKU51,27.01,0.0,27.7,51,4
2025-06-09,SKU51,26.01,0.0,25.83,54,6
2025-06-10,SKU51,27.14,0.0,24.25,75,11
2025-06-11,SKU51,27.17,0.0,26.67,41,2
2025-06-12,SKU51,26.53,0.0,26.88,52,5
2025-06-13,SKU51,26.87,0.0,27.03,55,4
2025-06-14,SKU51,26.93,0.0,26.64,56,6
2025-06-15,SKU51,26.67,0.0,24.78,50,9
2025-06-16,SKU51,25.23,0.0,27.78,57,6
2025-06-17,SKU51,25.83,0.0,28.19,38,1
2025-06-18,SKU51,26.86,0.0,27.42,55,4
2025-06-19,SKU51,26.51,0.0,24.37,52,6
2025-06-20,SKU51,27.08,0.0,27.01,56,6
2025-06-21,SKU51,26.75,0.0,26.83,56,6
2025-06-22,SKU51,26.19,0.0,25.68,61,5
2025-06-23,SKU51,26.63,0.0,28.37,69,4
2025-06-24,SKU51,27.09,0.0,25.54,54,5
2025-06-25,SKU51,27.76,0.0,27.83,42,10
2025-06-26,SKU51,26.8,0.0,24.26,59,6
2025-06-27,SKU51,27.11,0.0,28.37,67,2
2025-06-28,SKU51,26.57,0.0,28.62,58,5
2025-06-29,SKU51,26.68,0.0,26.47,43,7
2025-06-30,SKU51,26.44,0.0,27.3,63,6
2025-07-01,SKU51,26.83,0.0,25.76,47,10
2025-07-02,SKU51,26.65,0.0,25.69,57,4
2025-07-03,SKU51,26.6,0.0,27.16,63,3
2025-07-04,SKU51,26.56,0.0,27.38,59,5
2025-07-05,SKU51,27.77,0.0,27.64,45,11
2025-07-06,SKU51,26.2,0.0,27.93,54,7
2025-07-07,SKU51,26.41,0.0,28.31,50,4
2025-07-08,SKU51,26.44,0.0,25.82,46,4
2025-07-09,SKU51,27.45,0.0,26.63,46,5
2025-07-10,SKU51,26.95,0.0,26.59,54,2
2025-07-11,SKU51,26.64,0.0,26.36,49,6
2025-07-12,SKU51,26.31,0.0,28.4,46,6
2025-07-13,SKU51,26.59,0.0,27.99,62,4
2025-07-14,SKU51,28.14,0.0,25.2,53,3
2025-07-15,SKU51,26.88,0.0,27.64,30,10
2025-07-16,SKU51,25.47,0.0,26.6,50,2
2025-07-17,SKU51,27.51,0.0,25.73,49,3
2025-07-18,SKU51,26.85,0.0,26.62,46,6
2025-07-19,SKU51,26.87,0.0,27.3,42,15
2025-07-20,SKU51,26.55,0.0,26.51,52,4
2025-07-21,SKU51,26.58,0.0,28.39,54,8
2025-07-22,SKU51,26.16,0.0,26.07,45,7
