po_id,sku_id,vendor_id,po_date,po_qty,promised_delivery_date,inspection_results,manufacturing_costs,actual_receipt_qty
PO-SKU49-20250611-4db3b,SKU49,Supplier 5,2025-06-11,117.0,2025-07-05,pass,14.147815443979216,117.0
PO-SKU49-20250612-02f48,SKU49,Supplier 5,2025-06-12,121.0,2025-07-06,pass,14.147815443979216,121.0
PO-SKU49-20250613-9bc68,SKU49,Supplier 5,2025-06-13,93.0,2025-07-07,pass,14.147815443979216,93.0
PO-SKU49-20250614-4d3ce,SKU49,Supplier 5,2025-06-14,61.0,2025-07-08,pass,14.147815443979216,61.0
PO-SKU49-20250615-5efad,SKU49,Supplier 5,2025-06-15,29.0,2025-07-09,pass,14.147815443979216,29.0
PO-SKU50-20250520-25f48,SKU50,Supplier 2,2025-05-20,758.0,2025-06-12,pass,45.17875792463452,758.0
PO-SKU50-20250521-a9ddf,SKU50,Supplier 2,2025-05-21,760.0,2025-06-13,pass,45.17875792463452,760.0
PO-SKU50-20250522-8ad4d,SKU50,Supplier 2,2025-05-22,760.0,2025-06-14,pass,45.17875792463452,760.0
PO-SKU50-20250523-ec5af,SKU50,Supplier 2,2025-05-23,760.0,2025-06-15,pass,45.17875792463452,760.0
PO-SKU50-20250524-5f70c,SKU50,Supplier 2,2025-05-24,760.0,2025-06-16,pass,45.17875792463452,760.0
PO-SKU50-20250525-c7151,SKU50,Supplier 2,2025-05-25,760.0,2025-06-17,pass,45.17875792463452,760.0
PO-SKU50-20250526-1144c,SKU50,Supplier 2,2025-05-26,760.0,2025-06-18,pass,45.17875792463452,760.0
PO-SKU50-20250527-4eb89,SKU50,Supplier 2,2025-05-27,760.0,2025-06-19,pass,45.17875792463452,760.0
PO-SKU50-20250528-838fc,SKU50,Supplier 2,2025-05-28,760.0,2025-06-20,fail,45.17875792463452,760.0
PO-SKU50-20250529-94d74,SKU50,Supplier 2,2025-05-29,760.0,2025-06-21,pass,45.17875792463452,760.0
PO-SKU50-20250530-548f9,SKU50,Supplier 2,2025-05-30,760.0,2025-06-22,pass,45.17875792463452,760.0
PO-SKU50-20250531-f958a,SKU50,Supplier 2,2025-05-31,760.0,2025-06-23,pass,45.17875792463452,760.0
PO-SKU50-20250601-e2114,SKU50,Supplier 2,2025-06-01,760.0,2025-06-24,pass,45.17875792463452,760.0
PO-SKU50-20250602-18948,SKU50,Supplier 2,2025-06-02,760.0,2025-06-25,pass,45.17875792463452,760.0
PO-SKU50-20250603-b1492,SKU50,Supplier 2,2025-06-03,760.0,2025-06-26,pass,45.17875792463452,760.0
PO-SKU50-20250604-5294b,SKU50,Supplier 2,2025-06-04,760.0,2025-06-27,pass,45.17875792463452,760.0
PO-SKU50-20250605-4a30d,SKU50,Supplier 2,2025-06-05,760.0,2025-06-28,pass,45.17875792463452,760.0
PO-SKU50-20250606-de748,SKU50,Supplier 2,2025-06-06,760.0,2025-06-29,pass,45.17875792463452,760.0
PO-SKU50-20250607-0c31e,SKU50,Supplier 2,2025-06-07,760.0,2025-06-30,pass,45.17875792463452,760.0
PO-SKU50-20250608-ecf94,SKU50,Supplier 2,2025-06-08,760.0,2025-07-01,pass,45.17875792463452,760.0
PO-SKU50-20250609-a4b5c,SKU50,Supplier 2,2025-06-09,760.0,2025-07-02,pass,45.17875792463452,760.0
PO-SKU50-20250610-c64f4,SKU50,Supplier 2,2025-06-10,760.0,2025-07-03,pass,45.17875792463452,760.0
PO-SKU50-20250611-5da61,SKU50,Supplier 2,2025-06-11,760.0,2025-07-04,pass,45.17875792463452,760.0
PO-SKU51-20250530-4d716,SKU51,Supplier 5,2025-05-30,52.0,2025-06-03,pass,14.19032834456998,52.0
PO-SKU51-20250531-ae45b,SKU51,Supplier 5,2025-05-31,52.0,2025-06-04,pass,14.19032834456998,52.0
PO-SKU51-20250601-18e0f,SKU51,Supplier 5,2025-06-01,55.0,2025-06-05,pass,14.19032834456998,55.0
PO-SKU51-20250602-b00b8,SKU51,Supplier 5,2025-06-02,63.0,2025-06-06,pass,14.19032834456998,63.0
PO-SKU51-20250706-21048,SKU51,Supplier 5,2025-07-06,52.0,2025-07-10,pass,14.19032834456998,52.0
PO-SKU51-20250707-22520,SKU51,Supplier 5,2025-07-07,52.0,2025-07-11,pass,14.19032834456998,52.0
PO-SKU51-20250708-21ac8,SKU51,Supplier 5,2025-07-08,52.0,2025-07-12,pass,14.19032834456998,52.0
PO-SKU51-20250709-088bf,SKU51,Supplier 5,2025-07-09,55.0,2025-07-13,pass,14.19032834456998,55.0
PO-SKU51-20250811-a9218,SKU51,Supplier 5,2025-08-11,52.0,2025-08-15,pass,14.19032834456998,52.0
PO-SKU51-20250812-3ad33,SKU51,Supplier 5,2025-08-12,52.0,2025-08-16,pass,14.19032834456998,52.0
PO-SKU51-20250813-cca8b,SKU51,Supplier 5,2025-08-13,52.0,2025-08-17,pass,14.19032834456998,52.0
PO-SKU51-20250814-26c0e,SKU51,Supplier 5,2025-08-14,65.0,2025-08-18,pass,14.19032834456998,65.0
PO-SKU51-20250917-69165,SKU51,Supplier 5,2025-09-17,52.0,2025-09-21,pass,14.19032834456998,52.0
PO-SKU51-20250918-468fb,SKU51,Supplier 5,2025-09-18,52.0,2025-09-22,pass,14.19032834456998,52.0
PO-SKU51-20250919-8c2d6,SKU51,Supplier 5,2025-09-19,52.0,2025-09-23,fail,14.19032834456998,52.0
PO-SKU51-20250920-3ab6e,SKU51,Supplier 5,2025-09-20,53.0,2025-09-24,pass,14.19032834456998,53.0
PO-SKU51-20251030-e6553,SKU51,Supplier 5,2025-10-30,52.0,2025-11-03,pass,14.19032834456998,52.0
PO-SKU51-20251031-5b689,SKU51,Supplier 5,2025-10-31,52.0,2025-11-04,pass,14.19032834456998,52.0
PO-SKU51-20251101-048f3,SKU51,Supplier 5,2025-11-01,52.0,2025-11-05,pass,14.19032834456998,52.0
PO-SKU51-20251102-bbabd,SKU51,Supplier 5,2025-11-02,52.0,2025-11-06,pass,14.19032834456998,52.0
PO-SKU52-20250520-6d4d9,SKU52,Supplier 1,2025-05-20,549.0,2025-05-31,pass,9.166849148597151,549.0
PO-SKU52-20250521-6264b,SKU52,Supplier 1,2025-05-21,577.0,2025-06-01,pass,9.166849148597151,577.0
PO-SKU52-20250522-b5d87,SKU52,Supplier 1,2025-05-22,591.0,2025-06-02,pass,9.166849148597151,591.0
PO-SKU52-20250523-76b06,SKU52,Supplier 1,2025-05-23,591.0,2025-06-03,pass,9.166849148597151,591.0
PO-SKU52-20250524-bccbc,SKU52,Supplier 1,2025-05-24,591.0,2025-06-04,pass,9.166849148597151,591.0
PO-SKU52-20250525-d3ff9,SKU52,Supplier 1,2025-05-25,591.0,2025-06-05,pass,9.166849148597151,591.0
PO-SKU52-20250526-65293,SKU52,Supplier 1,2025-05-26,591.0,2025-06-06,pass,9.166849148597151,591.0
PO-SKU52-20250527-58f1e,SKU52,Supplier 1,2025-05-27,591.0,2025-06-07,pass,9.166849148597151,591.0
PO-SKU52-20250528-4fc2b,SKU52,Supplier 1,2025-05-28,591.0,2025-06-08,pass,9.166849148597151,591.0
PO-SKU52-20250529-266c8,SKU52,Supplier 1,2025-05-29,591.0,2025-06-09,pass,9.166849148597151,591.0
PO-SKU52-20250530-2c5f4,SKU52,Supplier 1,2025-05-30,591.0,2025-06-10,pass,9.166849148597151,591.0
PO-SKU53-20250520-abb9b,SKU53,Supplier 1,2025-05-20,222.0,2025-06-14,pass,83.34405899167797,222.0
PO-SKU53-20250521-e5793,SKU53,Supplier 1,2025-05-21,235.0,2025-06-15,pass,83.34405899167797,235.0
PO-SKU53-20250522-25797,SKU53,Supplier 1,2025-05-22,257.0,2025-06-16,pass,83.34405899167797,257.0
PO-SKU53-20250523-f0b44,SKU53,Supplier 1,2025-05-23,265.0,2025-06-17,pass,83.34405899167797,265.0
PO-SKU53-20250524-64977,SKU53,Supplier 1,2025-05-24,272.0,2025-06-18,pass,83.34405899167797,272.0
PO-SKU53-20250525-28f12,SKU53,Supplier 1,2025-05-25,284.0,2025-06-19,pass,83.34405899167797,284.0
PO-SKU53-20250526-3f7bb,SKU53,Supplier 1,2025-05-26,292.0,2025-06-20,pass,83.34405899167797,292.0
PO-SKU53-20250527-dd427,SKU53,Supplier 1,2025-05-27,307.0,2025-06-21,pass,83.34405899167797,307.0
PO-SKU53-20250528-09c97,SKU53,Supplier 1,2025-05-28,310.0,2025-06-22,pass,83.34405899167797,310.0
PO-SKU53-20250529-037d4,SKU53,Supplier 1,2025-05-29,310.0,2025-06-23,pass,83.34405899167797,310.0
PO-SKU53-20250530-e37d5,SKU53,Supplier 1,2025-05-30,310.0,2025-06-24,pass,83.34405899167797,310.0
PO-SKU53-20250531-74c5a,SKU53,Supplier 1,2025-05-31,310.0,2025-06-25,pass,83.34405899167797,310.0
PO-SKU53-20250601-480c1,SKU53,Supplier 1,2025-06-01,310.0,2025-06-26,pass,83.34405899167797,310.0
PO-SKU53-20250602-0161a,SKU53,Supplier 1,2025-06-02,310.0,2025-06-27,pass,83.34405899167797,310.0
PO-SKU53-20250603-8b9bb,SKU53,Supplier 1,2025-06-03,310.0,2025-06-28,pass,83.34405899167797,310.0
PO-SKU53-20250604-b7f9e,SKU53,Supplier 1,2025-06-04,310.0,2025-06-29,pass,83.34405899167797,310.0
PO-SKU53-20250605-fb75d,SKU53,Supplier 1,2025-06-05,310.0,2025-06-30,pass,83.34405899167797,310.0
PO-SKU53-20250606-5604e,SKU53,Supplier 1,2025-06-06,310.0,2025-07-01,pass,83.34405899167797,310.0
PO-SKU53-20250607-d95d6,SKU53,Supplier 1,2025-06-07,310.0,2025-07-02,pass,83.34405899167797,310.0
PO-SKU53-20250608-86f08,SKU53,Supplier 1,2025-06-08,310.0,2025-07-03,pass,83.34405899167797,310.0
PO-SKU53-20250609-8583a,SKU53,Supplier 1,2025-06-09,310.0,2025-07-04,pass,83.34405899167797,310.0
PO-SKU53-20250610-11a86,SKU53,Supplier 1,2025-06-10,310.0,2025-07-05,pass,83.34405899167797,310.0
PO-SKU53-20250611-6a539,SKU53,Supplier 1,2025-06-11,310.0,2025-07-06,pass,83.34405899167797,310.0
PO-SKU53-20250612-98754,SKU53,Supplier 1,2025-06-12,310.0,2025-07-07,pass,83.34405899167797,310.0
PO-SKU53-20250613-78235,SKU53,Supplier 1,2025-06-13,310.0,2025-07-08,pass,83.34405899167797,310.0
PO-SKU53-20250614-ff780,SKU53,Supplier 1,2025-06-14,88.0,2025-07-09,pass,83.34405899167797,88.0
PO-SKU54-20250520-e8373,SKU54,Supplier 1,2025-05-20,710.0,2025-06-11,fail,30.186023375822508,710.0
PO-SKU54-20250521-ea3be,SKU54,Supplier 1,2025-05-21,722.0,2025-06-12,pass,30.186023375822508,722.0
PO-SKU54-20250522-fc1c7,SKU54,Supplier 1,2025-05-22,722.0,2025-06-13,pass,30.186023375822508,722.0
PO-SKU54-20250523-de56b,SKU54,Supplier 1,2025-05-23,722.0,2025-06-14,pass,30.186023375822508,722.0
PO-SKU54-20250524-5e700,SKU54,Supplier 1,2025-05-24,722.0,2025-06-15,fail,30.186023375822508,722.0
PO-SKU54-20250525-18496,SKU54,Supplier 1,2025-05-25,722.0,2025-06-16,pass,30.186023375822508,722.0
PO-SKU54-20250526-b7272,SKU54,Supplier 1,2025-05-26,722.0,2025-06-17,pass,30.186023375822508,722.0
PO-SKU54-20250527-1934d,SKU54,Supplier 1,2025-05-27,722.0,2025-06-18,pass,30.186023375822508,722.0
PO-SKU54-20250528-8e66c,SKU54,Supplier 1,2025-05-28,722.0,2025-06-19,pass,30.186023375822508,722.0
PO-SKU54-20250529-74568,SKU54,Supplier 1,2025-05-29,722.0,2025-06-20,pass,30.186023375822508,722.0
PO-SKU54-20250530-5d8f0,SKU54,Supplier 1,2025-05-30,722.0,2025-06-21,pass,30.186023375822508,722.0
PO-SKU54-20250531-6d8ac,SKU54,Supplier 1,2025-05-31,722.0,2025-06-22,pass,30.186023375822508,722.0
PO-SKU54-20250601-ab089,SKU54,Supplier 1,2025-06-01,722.0,2025-06-23,pass,30.186023375822508,722.0
PO-SKU54-20250602-acace,SKU54,Supplier 1,2025-06-02,722.0,2025-06-24,pass,30.186023375822508,722.0
PO-SKU54-20250603-cc8a6,SKU54,Supplier 1,2025-06-03,722.0,2025-06-25,pass,30.186023375822508,722.0
PO-SKU54-20250604-e75a8,SKU54,Supplier 1,2025-06-04,722.0,2025-06-26,pass,30.186023375822508,722.0
PO-SKU54-20250605-b7647,SKU54,Supplier 1,2025-06-05,722.0,2025-06-27,pass,30.186023375822508,722.0
PO-SKU54-20250606-c88aa,SKU54,Supplier 1,2025-06-06,722.0,2025-06-28,pass,30.186023375822508,722.0
PO-SKU54-20250607-bef34,SKU54,Supplier 1,2025-06-07,722.0,2025-06-29,pass,30.186023375822508,722.0
PO-SKU54-20250608-6f1d0,SKU54,Supplier 1,2025-06-08,722.0,2025-06-30,pass,30.186023375822508,722.0
PO-SKU54-20250609-72eed,SKU54,Supplier 1,2025-06-09,722.0,2025-07-01,pass,30.186023375822508,722.0
PO-SKU54-20250610-94eb7,SKU54,Supplier 1,2025-06-10,722.0,2025-07-02,pass,30.186023375822508,722.0
PO-SKU55-20250520-42b20,SKU55,Supplier 2,2025-05-20,422.0,2025-05-31,pass,30.3235452566165,422.0
PO-SKU55-20250521-03585,SKU55,Supplier 2,2025-05-21,450.0,2025-06-01,pass,30.3235452566165,450.0
PO-SKU55-20250522-1a32d,SKU55,Supplier 2,2025-05-22,493.0,2025-06-02,pass,30.3235452566165,493.0
PO-SKU55-20250523-d71c2,SKU55,Supplier 2,2025-05-23,505.0,2025-06-03,pass,30.3235452566165,505.0
PO-SKU55-20250524-d96b3,SKU55,Supplier 2,2025-05-24,505.0,2025-06-04,pass,30.3235452566165,505.0
PO-SKU55-20250525-e2035,SKU55,Supplier 2,2025-05-25,505.0,2025-06-05,pass,30.3235452566165,505.0
PO-SKU55-20250526-7a1b0,SKU55,Supplier 2,2025-05-26,505.0,2025-06-06,pass,30.3235452566165,505.0
PO-SKU55-20250527-30588,SKU55,Supplier 2,2025-05-27,505.0,2025-06-07,pass,30.3235452566165,505.0
PO-SKU55-20250528-a2b28,SKU55,Supplier 2,2025-05-28,505.0,2025-06-08,pass,30.3235452566165,505.0
PO-SKU55-20250529-50010,SKU55,Supplier 2,2025-05-29,505.0,2025-06-09,pass,30.3235452566165,505.0
PO-SKU55-20250530-deb38,SKU55,Supplier 2,2025-05-30,505.0,2025-06-10,pass,30.3235452566165,505.0
PO-SKU56-20250520-03def,SKU56,Supplier 1,2025-05-20,91.0,2025-06-12,pass,12.836284572832753,91.0
PO-SKU56-20250521-ba23f,SKU56,Supplier 1,2025-05-21,92.0,2025-06-13,pass,12.836284572832753,92.0
PO-SKU56-20250522-0b362,SKU56,Supplier 1,2025-05-22,92.0,2025-06-14,pass,12.836284572832753,92.0
PO-SKU56-20250523-2e7ee,SKU56,Supplier 1,2025-05-23,97.0,2025-06-15,pass,12.836284572832753,97.0
PO-SKU56-20250524-2a6ea,SKU56,Supplier 1,2025-05-24,99.0,2025-06-16,pass,12.836284572832753,99.0
PO-SKU56-20250525-a37ae,SKU56,Supplier 1,2025-05-25,99.0,2025-06-17,pass,12.836284572832753,99.0
PO-SKU56-20250526-084f2,SKU56,Supplier 1,2025-05-26,103.0,2025-06-18,pass,12.836284572832753,103.0
PO-SKU56-20250527-b7b3d,SKU56,Supplier 1,2025-05-27,106.0,2025-06-19,pass,12.836284572832753,106.0
PO-SKU56-20250528-b617b,SKU56,Supplier 1,2025-05-28,107.0,2025-06-20,pass,12.836284572832753,107.0
PO-SKU56-20250529-38ab8,SKU56,Supplier 1,2025-05-29,107.0,2025-06-21,pass,12.836284572832753,107.0
PO-SKU56-20250530-99412,SKU56,Supplier 1,2025-05-30,108.0,2025-06-22,pass,12.836284572832753,108.0
PO-SKU56-20250531-c24b6,SKU56,Supplier 1,2025-05-31,111.0,2025-06-23,pass,12.836284572832753,111.0
PO-SKU56-20250601-6ae3a,SKU56,Supplier 1,2025-06-01,112.0,2025-06-24,pass,12.836284572832753,112.0
PO-SKU56-20250602-d71be,SKU56,Supplier 1,2025-06-02,112.0,2025-06-25,pass,12.836284572832753,112.0
PO-SKU56-20250603-ff32e,SKU56,Supplier 1,2025-06-03,112.0,2025-06-26,pass,12.836284572832753,112.0
PO-SKU56-20250604-a9067,SKU56,Supplier 1,2025-06-04,112.0,2025-06-27,pass,12.836284572832753,112.0
PO-SKU56-20250605-0ac8a,SKU56,Supplier 1,2025-06-05,112.0,2025-06-28,pass,12.836284572832753,112.0
PO-SKU56-20250606-677f3,SKU56,Supplier 1,2025-06-06,112.0,2025-06-29,pass,12.836284572832753,112.0
PO-SKU56-20250607-367ca,SKU56,Supplier 1,2025-06-07,112.0,2025-06-30,pass,12.836284572832753,112.0
PO-SKU56-20250608-42e69,SKU56,Supplier 1,2025-06-08,112.0,2025-07-01,pass,12.836284572832753,112.0
PO-SKU56-20250609-36146,SKU56,Supplier 1,2025-06-09,112.0,2025-07-02,pass,12.836284572832753,112.0
PO-SKU56-20250610-9cd3f,SKU56,Supplier 1,2025-06-10,112.0,2025-07-03,pass,12.836284572832753,112.0
PO-SKU56-20250611-60abd,SKU56,Supplier 1,2025-06-11,112.0,2025-07-04,pass,12.836284572832753,112.0
PO-SKU56-20250612-41222,SKU56,Supplier 1,2025-06-12,83.0,2025-07-05,pass,12.836284572832753,83.0
PO-SKU57-20250520-37328,SKU57,Supplier 2,2025-05-20,227.0,2025-06-07,pass,67.77962298707814,227.0
PO-SKU57-20250521-16e97,SKU57,Supplier 2,2025-05-21,227.0,2025-06-08,pass,67.77962298707814,227.0
PO-SKU57-20250522-d47c6,SKU57,Supplier 2,2025-05-22,227.0,2025-06-09,pass,67.77962298707814,227.0
PO-SKU57-20250523-f6540,SKU57,Supplier 2,2025-05-23,227.0,2025-06-10,pass,67.77962298707814,227.0
PO-SKU57-20250524-32946,SKU57,Supplier 2,2025-05-24,227.0,2025-06-11,pass,67.77962298707814,227.0
PO-SKU57-20250525-c544f,SKU57,Supplier 2,2025-05-25,227.0,2025-06-12,pass,67.77962298707814,227.0
PO-SKU57-20250526-babaf,SKU57,Supplier 2,2025-05-26,227.0,2025-06-13,fail,67.77962298707814,227.0
PO-SKU57-20250527-cfcfa,SKU57,Supplier 2,2025-05-27,227.0,2025-06-14,pass,67.77962298707814,227.0
PO-SKU57-20250528-788f4,SKU57,Supplier 2,2025-05-28,227.0,2025-06-15,pass,67.77962298707814,227.0
PO-SKU57-20250529-81596,SKU57,Supplier 2,2025-05-29,227.0,2025-06-16,pass,67.77962298707814,227.0
PO-SKU57-20250530-54317,SKU57,Supplier 2,2025-05-30,227.0,2025-06-17,pass,67.77962298707814,227.0
PO-SKU57-20250531-f0f99,SKU57,Supplier 2,2025-05-31,227.0,2025-06-18,pass,67.77962298707814,227.0
PO-SKU57-20250601-4c4c0,SKU57,Supplier 2,2025-06-01,227.0,2025-06-19,pass,67.77962298707814,227.0
PO-SKU57-20250602-25b37,SKU57,Supplier 2,2025-06-02,227.0,2025-06-20,pass,67.77962298707814,227.0
PO-SKU57-20250603-00b6e,SKU57,Supplier 2,2025-06-03,227.0,2025-06-21,pass,67.77962298707814,227.0
PO-SKU57-20250604-5a746,SKU57,Supplier 2,2025-06-04,227.0,2025-06-22,fail,67.77962298707814,227.0
PO-SKU57-20250605-a3efc,SKU57,Supplier 2,2025-06-05,227.0,2025-06-23,pass,67.77962298707814,227.0
PO-SKU57-20250606-14da1,SKU57,Supplier 2,2025-06-06,227.0,2025-06-24,pass,67.77962298707814,227.0
PO-SKU58-20250520-cb694,SKU58,Supplier 3,2025-05-20,431.0,2025-05-25,pass,65.04741509469146,431.0
PO-SKU58-20250521-e41f7,SKU58,Supplier 3,2025-05-21,431.0,2025-05-26,pass,65.04741509469146,431.0
PO-SKU58-20250522-652b5,SKU58,Supplier 3,2025-05-22,431.0,2025-05-27,pass,65.04741509469146,431.0
PO-SKU58-20250523-3a08f,SKU58,Supplier 3,2025-05-23,431.0,2025-05-28,pass,65.04741509469146,431.0
PO-SKU58-20250524-bb6d0,SKU58,Supplier 3,2025-05-24,431.0,2025-05-29,pass,65.04741509469146,431.0
PO-SKU58-20250726-f8e3f,SKU58,Supplier 3,2025-07-26,245.0,2025-07-31,pass,65.04741509469146,245.0
PO-SKU58-20250727-ae2b4,SKU58,Supplier 3,2025-07-27,281.0,2025-08-01,pass,65.04741509469146,281.0
PO-SKU58-20250728-e8bae,SKU58,Supplier 3,2025-07-28,308.0,2025-08-02,pass,65.04741509469146,308.0
PO-SKU58-20250729-d8783,SKU58,Supplier 3,2025-07-29,338.0,2025-08-03,fail,65.04741509469146,338.0
PO-SKU58-20250730-9f554,SKU58,Supplier 3,2025-07-30,376.0,2025-08-04,pass,65.04741509469146,376.0
PO-SKU58-20250910-26ec5,SKU58,Supplier 3,2025-09-10,232.0,2025-09-15,pass,65.04741509469146,232.0
PO-SKU58-20250911-0a3fc,SKU58,Supplier 3,2025-09-11,264.0,2025-09-16,pass,65.04741509469146,264.0
PO-SKU58-20250912-27e55,SKU58,Supplier 3,2025-09-12,292.0,2025-09-17,pass,65.04741509469146,292.0
PO-SKU58-20250913-3f77d,SKU58,Supplier 3,2025-09-13,330.0,2025-09-18,pass,65.04741509469146,330.0
PO-SKU58-20250914-f71cd,SKU58,Supplier 3,2025-09-14,369.0,2025-09-19,pass,65.04741509469146,369.0
PO-SKU58-20251023-d1d18,SKU58,Supplier 3,2025-10-23,267.0,2025-10-28,pass,65.04741509469146,267.0
PO-SKU58-20251024-4130f,SKU58,Supplier 3,2025-10-24,299.0,2025-10-29,pass,65.04741509469146,299.0
PO-SKU58-20251025-97fcf,SKU58,Supplier 3,2025-10-25,332.0,2025-10-30,pass,65.04741509469146,332.0
PO-SKU58-20251026-81b23,SKU58,Supplier 3,2025-10-26,362.0,2025-10-31,pass,65.04741509469146,362.0
PO-SKU58-20251027-5dd3b,SKU58,Supplier 3,2025-10-27,382.0,2025-11-01,pass,65.04741509469146,382.0
PO-SKU59-20250520-fb5ed,SKU59,Supplier 1,2025-05-20,363.0,2025-06-05,pass,1.900762243519458,363.0
PO-SKU59-20250521-1d020,SKU59,Supplier 1,2025-05-21,375.0,2025-06-06,pass,1.900762243519458,375.0
PO-SKU59-20250522-c28d2,SKU59,Supplier 1,2025-05-22,394.0,2025-06-07,pass,1.900762243519458,394.0
PO-SKU59-20250523-5dd84,SKU59,Supplier 1,2025-05-23,412.0,2025-06-08,pass,1.900762243519458,412.0
PO-SKU59-20250524-dbed7,SKU59,Supplier 1,2025-05-24,430.0,2025-06-09,pass,1.900762243519458,430.0
PO-SKU59-20250525-f9f00,SKU59,Supplier 1,2025-05-25,446.0,2025-06-10,pass,1.900762243519458,446.0
PO-SKU59-20250526-08be6,SKU59,Supplier 1,2025-05-26,446.0,2025-06-11,pass,1.900762243519458,446.0
PO-SKU59-20250527-7cd10,SKU59,Supplier 1,2025-05-27,446.0,2025-06-12,pass,1.900762243519458,446.0
PO-SKU59-20250528-46d7d,SKU59,Supplier 1,2025-05-28,446.0,2025-06-13,pass,1.900762243519458,446.0
PO-SKU59-20250529-5b6ac,SKU59,Supplier 1,2025-05-29,446.0,2025-06-14,pass,1.900762243519458,446.0
PO-SKU59-20250530-aa36a,SKU59,Supplier 1,2025-05-30,446.0,2025-06-15,pass,1.900762243519458,446.0
PO-SKU59-20250531-a89b1,SKU59,Supplier 1,2025-05-31,446.0,2025-06-16,pass,1.900762243519458,446.0
PO-SKU59-20250601-c0335,SKU59,Supplier 1,2025-06-01,446.0,2025-06-17,pass,1.900762243519458,446.0
PO-SKU59-20250602-1572d,SKU59,Supplier 1,2025-06-02,446.0,2025-06-18,pass,1.900762243519458,446.0
PO-SKU59-20250603-20925,SKU59,Supplier 1,2025-06-03,446.0,2025-06-19,pass,1.900762243519458,446.0
PO-SKU59-20250604-2ddcc,SKU59,Supplier 1,2025-06-04,446.0,2025-06-20,pass,1.900762243519458,446.0
PO-SKU59-20250605-cfbad,SKU59,Supplier 1,2025-06-05,83.0,2025-06-21,pass,1.900762243519458,83.0
PO-SKU60-20250520-d7df6,SKU60,Supplier 4,2025-05-20,487.0,2025-06-16,pass,87.21305781513568,487.0
PO-SKU60-20250521-01bd2,SKU60,Supplier 4,2025-05-21,492.0,2025-06-17,pass,87.21305781513568,492.0
PO-SKU60-20250522-b4aa8,SKU60,Supplier 4,2025-05-22,507.0,2025-06-18,pass,87.21305781513568,507.0
PO-SKU60-20250523-e185c,SKU60,Supplier 4,2025-05-23,517.0,2025-06-19,pass,87.21305781513568,517.0
PO-SKU60-20250524-4b05b,SKU60,Supplier 4,2025-05-24,517.0,2025-06-20,pass,87.21305781513568,517.0
PO-SKU60-20250525-4856a,SKU60,Supplier 4,2025-05-25,517.0,2025-06-21,pass,87.21305781513568,517.0
PO-SKU60-20250526-6bcfa,SKU60,Supplier 4,2025-05-26,517.0,2025-06-22,pass,87.21305781513568,517.0
PO-SKU60-20250527-b59f5,SKU60,Supplier 4,2025-05-27,517.0,2025-06-23,pass,87.21305781513568,517.0
PO-SKU60-20250528-69624,SKU60,Supplier 4,2025-05-28,517.0,2025-06-24,pass,87.21305781513568,517.0
PO-SKU60-20250529-79e5c,SKU60,Supplier 4,2025-05-29,517.0,2025-06-25,pass,87.21305781513568,517.0
PO-SKU60-20250530-10cfb,SKU60,Supplier 4,2025-05-30,517.0,2025-06-26,pass,87.21305781513568,517.0
PO-SKU60-20250531-e2c7b,SKU60,Supplier 4,2025-05-31,517.0,2025-06-27,pass,87.21305781513568,517.0
PO-SKU60-20250601-30ef4,SKU60,Supplier 4,2025-06-01,517.0,2025-06-28,pass,87.21305781513568,517.0
PO-SKU60-20250602-b2fce,SKU60,Supplier 4,2025-06-02,517.0,2025-06-29,pass,87.21305781513568,517.0
PO-SKU60-20250603-3a1c6,SKU60,Supplier 4,2025-06-03,517.0,2025-06-30,pass,87.21305781513568,517.0
PO-SKU60-20250604-21f65,SKU60,Supplier 4,2025-06-04,517.0,2025-07-01,pass,87.21305781513568,517.0
PO-SKU60-20250605-8c63a,SKU60,Supplier 4,2025-06-05,517.0,2025-07-02,pass,87.21305781513568,517.0
PO-SKU60-20250606-f3879,SKU60,Supplier 4,2025-06-06,517.0,2025-07-03,pass,87.21305781513568,517.0
PO-SKU60-20250607-87567,SKU60,Supplier 4,2025-06-07,517.0,2025-07-04,pass,87.21305781513568,517.0
PO-SKU60-20250608-95805,SKU60,Supplier 4,2025-06-08,517.0,2025-07-05,pass,87.21305781513568,517.0
PO-SKU60-20250609-ddffa,SKU60,Supplier 4,2025-06-09,517.0,2025-07-06,pass,87.21305781513568,517.0
PO-SKU60-20250610-9f6aa,SKU60,Supplier 4,2025-06-10,517.0,2025-07-07,pass,87.21305781513568,517.0
PO-SKU60-20250611-06874,SKU60,Supplier 4,2025-06-11,517.0,2025-07-08,pass,87.21305781513568,517.0
PO-SKU60-20250612-2e77b,SKU60,Supplier 4,2025-06-12,517.0,2025-07-09,pass,87.21305781513568,517.0
PO-SKU60-20250613-0c975,SKU60,Supplier 4,2025-06-13,517.0,2025-07-10,pass,87.21305781513568,517.0
PO-SKU60-20250614-91cfa,SKU60,Supplier 4,2025-06-14,517.0,2025-07-11,pass,87.21305781513568,517.0
PO-SKU60-20250615-69693,SKU60,Supplier 4,2025-06-15,517.0,2025-07-12,pass,87.21305781513568,517.0
PO-SKU60-20250616-f870c,SKU60,Supplier 4,2025-06-16,72.0,2025-07-13,pass,87.21305781513568,72.0
PO-SKU61-20250520-8b531,SKU61,Supplier 4,2025-05-20,112.0,2025-06-12,pass,78.7023939688789,112.0
